stage,camera_model,camera_short,route,fps,resolution,complete,frame,psnr_masked,ssim_masked,lpips_masked
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00064.jpg,31.17304610051264,0.9169247150421143,0.1395026594400406
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00072.jpg,30.635009447589375,0.9033350944519043,0.11096464097499847
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00080.jpg,23.96907496645825,0.7514693737030029,0.0724944993853569
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00088.jpg,32.30015582659841,0.9002126455307007,0.13276898860931396
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00096.jpg,32.015036987034634,0.9288001656532288,0.041021622717380524
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00104.jpg,32.384649720209154,0.9134750366210938,0.039115309715270996
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00112.jpg,30.337721895118406,0.9253679513931274,0.116747185587883
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00120.jpg,31.729148765102163,0.90312659740448,0.18494004011154175
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00128.jpg,30.41271070595014,0.8860917687416077,0.2108219563961029
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00136.jpg,26.790968013727067,0.8672987222671509,0.22846022248268127
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00144.jpg,30.154111500855,0.9141014814376831,0.1797533631324768
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00152.jpg,30.343269926052486,0.8972297310829163,0.09769374132156372
sts,SIMPLE_RADIAL,SR,A,5,720p,True,matrix_repeat_20260812:00160.jpg,27.224379064517116,0.9182655215263367,0.07208983600139618
